presc_id,drug_brand_name,total_claims,total_drug_cost
671,Sanifer54,179,13439.84
289,Sanifer340,146,16319.47
1138,Ashavex496,147,8596.6
706,Arovir972,34,4116.67
968,Apextril458,197,7245.69
181,Ashadol298,160,27106.71
290,Apexdol811,122,5866.81
1103,Sanicillin705,22,1256.99
145,Lifezide398,10,538.9
721,Heallax1,199,25152.19
455,Wellfer602,176,8204.62
608,Lifetril785,55,12139.99
738,Medimox662,113,7483.14
496,Sanidol745,87,14439.83
1086,Biovir459,16,1367.91
1118,Welllax136,112,2004.24
397,Caredol360,151,20623.84
515,Neocin844,77,15123.86
1121,Vitazym788,78,15050.99
467,Curevex229,98,20658.0
611,Lifemox860,104,20307.06
678,Medivex259,86,1977.47
567,Zenvir446,181,3562.04
688,Vitalax491,91,2726.22
327,Zenzide397,53,6953.33
20,Vitalax306,153,2974.89
665,Biovex293,28,551.01
634,Curevirin701,188,3428.68
209,Ashamox628,60,1606.65
206,Ashaprofen729,119,22230.86
195,Carezym249,154,27532.86
673,Biovex473,76,11294.76
797,Sanicillin468,14,1874.57
49,Neovex123,104,15381.27
479,Medicillin460,81,15798.4
171,Neozide754,175,6877.0
170,Medivex659,171,6294.9
643,Neovex882,145,13424.97
22,Zenvir890,41,8017.84
104,Biovex980,21,1486.58
375,Zenvirin82,89,18896.96
532,Lifefer599,113,15992.73
66,Lifecillin621,113,8539.55
1009,Wellzide371,26,4488.39
265,Heallax258,119,13395.36
725,Swasthvirin259,182,30331.58
58,Neolax158,60,9416.78
99,Apexlax758,3,582.01
443,Ashavirin777,78,11055.22
1186,Apexcin125,31,329.16
65,Sanimox719,55,5287.99
583,Medivirin312,17,398.55
193,Biodol107,57,11308.74
357,Biozide74,140,12356.03
499,Apexfer843,96,13501.93
94,Biovex629,93,7083.8
835,Vitatril45,125,15855.73
40,Vitacillin927,102,14300.58
1122,Ashamox606,16,390.18
900,Ashamox628,123,8354.81
495,Swasthvirin259,123,14338.61
257,Biomox58,184,31804.26
397,Ashastat75,146,24791.98
768,Neofer82,58,820.37
939,Vitazym788,97,17256.22
685,Wellvir883,84,918.31
713,Ashastat75,3,68.95
778,Lifeprofen876,81,5539.53
377,Swasthzide551,74,2363.33
377,Arovirin33,150,3100.15
1173,Sanicillin206,180,27468.09
454,Lifetril52,79,5347.44
32,Ashadol298,189,32321.32
864,Arodol136,174,3186.36
1108,Curevirin701,143,27645.17
498,Sanizym226,4,181.62
182,Curecin762,99,8089.6
279,Ashavex771,158,28967.35
686,Neolax438,117,9997.38
1153,Arolax663,143,24333.24
663,Neodol14,145,23308.37
868,Neovex829,80,3057.82
493,Apexvex937,108,17295.28
18,Healfer248,178,6636.65
1067,Medifer168,48,1234.84
949,Vitastat241,7,932.41
912,Heallax722,30,820.43
332,Carelax262,58,8995.68
371,Neolax842,49,5350.6
203,Neocin844,166,29889.27
351,Zenstat163,18,1625.7
255,Healprofen82,134,16667.67
9,Curemox588,176,12997.16
218,Neozide816,198,6387.69
1097,Wellvirin56,96,7479.1
641,Sanistat945,146,24637.61
964,Biodol107,43,5738.03
1139,Zenzide317,133,2245.14
696,Vitavirin494,61,6957.35
443,Biodol129,18,2078.34
317,Apexlax99,131,24975.21
354,Swasthzide551,131,9724.24
637,Sanidol745,14,2263.69
283,Vitafer673,44,6757.92
3,Sanivex389,14,590.53
604,Zenvex842,138,5562.48
469,Lifecillin621,35,4501.8
517,Swasthvir250,23,1508.96
571,Mediprofen228,168,7918.71
1075,Vitamox197,192,6078.65
738,Vitamox973,148,17663.34
21,Apexzym196,173,6408.51
27,Apexcin50,33,535.5
104,Heallax258,71,14803.7
449,Ashazide244,34,1221.06
736,Apexvex997,33,4366.71
764,Lifeprofen876,184,10082.67
268,Vitazym137,129,3584.88
97,Curezym840,105,5856.95
118,Zencin870,89,14003.64
902,Swasthvex584,117,11607.39
1198,Arofer835,25,3049.57
146,Healzym92,176,2396.44
184,Curezym614,107,17098.81
152,Healtril753,121,9361.55
84,Ashamox127,41,5867.33
447,Apextril891,31,5335.12
508,Medistat835,190,21068.43
793,Arostat294,101,4412.27
416,Swasthcin793,31,2516.04
115,Carelax262,94,9543.45
856,Zenlax198,101,11087.25
84,Medistat951,99,5487.14
314,Ashazide859,22,2971.79
742,Ashatril139,93,2146.64
522,Wellvirin488,77,10702.48
884,Vitavir7,101,21899.53
387,Carelax6,184,9939.09
18,Vitatril457,78,10507.5
930,Lifefer681,49,1611.81
276,Sanidol745,112,18602.26
606,Curecillin780,38,2528.57
282,Lifetril182,190,15679.28
657,Arozym414,69,8857.32
1055,Sanitril633,132,20498.6
1094,Apexmox621,189,23431.66
201,Swasthvir374,190,24925.14
492,Apexfer761,186,14734.96
174,Neocillin458,169,23180.24
540,Medizide674,57,2751.51
491,Welllax405,35,6108.96
577,Neofer82,118,22006.6
749,Vitavir585,171,3794.59
461,Wellvex11,63,3603.63
72,Lifefer638,177,9116.9
750,Medivir39,172,19420.26
766,Aromox189,185,13025.31
800,Mediprofen799,177,20324.99
678,Heallax722,117,11239.44
550,Sanifer340,185,33929.97
688,Carezide136,52,3967.29
760,Biomox639,145,16731.33
805,Heallax1,99,19956.49
1030,Arotril170,98,17368.27
428,Lifeprofen876,72,2335.3
585,Mediprofen806,95,1496.89
17,Sanistat981,147,12373.0
628,Vitalax306,131,3497.58
818,Carecillin961,153,6446.84
761,Ashaprofen638,148,12087.41
915,Arofer835,47,1738.92
28,Neofer496,117,20160.99
491,Lifestat970,95,16119.62
244,Healvir890,69,2876.5
586,Swasthdol791,14,3313.8
1116,Ashaprofen638,150,8043.37
323,Zenvir446,107,17499.61
649,Sanilax10,80,4623.01
928,Carelax6,146,14163.19
938,Wellfer109,58,2026.6
38,Mediprofen101,8,986.35
250,Zentril751,127,27467.3
343,Swasthprofen711,37,6394.13
1125,Curecin659,115,3738.02
576,Sanivirin991,82,3285.74
573,Healcillin680,190,35278.69
1036,Medidol56,118,8077.14
1021,Vitazym137,13,390.66
336,Bioprofen95,166,34315.52
1084,Vitamox197,106,19885.21
303,Arovex870,57,10773.26
271,Healprofen96,148,14990.28
833,Curezide690,49,2077.09
571,Apexcin306,16,1940.36
732,Ashazide244,40,7767.22
129,Biovir544,7,1317.03
1064,Carelax908,169,30323.21
312,Curevex23,124,20418.46
263,Vitalax472,17,1163.93
400,Ashafer572,31,3044.56
465,Medivex258,147,19495.69
446,Carevir104,196,19161.59
178,Curelax858,127,29597.07
407,Lifevir89,32,1656.77
719,Vitaprofen889,182,8100.13
361,Zenvex524,185,3052.55
1179,Biofer988,186,25262.38
505,Neoprofen369,89,3088.24
722,Biomox375,169,27700.05
304,Arofer835,44,1884.09
907,Medidol872,59,8067.08
1070,Neomox257,155,17516.33
745,Neovirin490,122,19802.04
455,Curezym695,91,4655.0
875,Neocin966,23,2915.6
962,Arovir972,102,2557.41
941,Zenmox505,12,1307.62
1020,Apexvex303,31,5496.65
410,Wellvir735,98,1535.64
256,Swasthcillin531,40,3434.22
1134,Apexstat23,57,10931.7
1148,Healdol292,162,34719.6
1010,Swasthtril822,171,29948.75
537,Vitafer960,137,26920.56
980,Arozym597,52,4193.92
269,Ashalax510,38,2256.75
444,Medicin856,177,32808.58
331,Apexvex914,183,21269.36
599,Neolax438,65,13014.34
1160,Neovex882,40,6434.17
378,Biodol510,46,6919.47
118,Bioprofen599,97,5066.74
692,Apexcin306,55,4055.39
798,Sanistat437,63,11563.29
981,Vitafer533,63,1562.73
1089,Welltril1,15,1021.04
1008,Carevirin703,71,2058.55
995,Zenvir276,172,13910.46
625,Wellfer420,198,7020.69
305,Welllax523,4,659.11
790,Neoprofen369,45,3559.7
588,Vitafer960,170,15637.67
970,Ashalax510,169,12334.69
567,Sanifer841,122,2253.74
1165,Biovir544,19,3632.17
138,Ashazym370,95,2996.05
549,Apexvex981,19,530.78
701,Healvir166,85,7029.23
188,Bioprofen95,148,23442.31
434,Neofer353,152,11483.79
733,Curelax858,48,1174.13
281,Zendol524,5,299.78
325,Wellzym636,171,2384.92
1017,Lifefer638,25,984.01
307,Neocillin545,79,1815.52
499,Wellstat850,193,33046.94
827,Carevir375,119,14462.95
832,Mediprofen276,10,1243.15
442,Swasthcin899,19,822.61
991,Ashaprofen408,60,1632.65
380,Carevir496,34,3221.8
58,Neovex307,118,25148.3
1087,Wellcillin322,137,19212.0
861,Curevir658,91,5468.91
426,Swasthvir159,162,26562.53
633,Lifemox860,52,1538.78
783,Neodol741,85,5306.99
1050,Apexcin715,173,27441.45
686,Biozide74,47,2407.84
325,Arovir972,31,3783.13
49,Biozide74,199,17350.66
558,Medicin6,73,8853.86
582,Medimox662,123,1272.71
288,Vitacillin581,108,21769.63
628,Healvirin103,80,10249.41
1017,Apexvex958,103,7092.37
922,Apexstat532,80,13204.82
413,Careprofen462,99,18237.35
70,Apexvirin676,66,10389.4
833,Healvir890,63,5388.14
964,Wellfer602,51,981.16
558,Arodol411,145,12621.78
952,Zenvir553,113,3293.89
1159,Medizym504,167,13954.9
779,Carevirin378,58,3767.85
760,Biovir544,152,13514.77
754,Ashafer572,90,2946.47
948,Swasthvirin29,106,15052.4
481,Biovex629,21,3919.22
1075,Neocin966,159,31415.24
687,Curecin691,157,15659.7
848,Medicillin551,169,15482.47
677,Healvir890,193,13491.03
599,Neovex307,191,11065.74
150,Welllax405,79,10162.04
501,Healcin565,193,27839.7
530,Vitatril457,71,8388.34
1178,Curefer387,70,12107.12
1077,Carevir104,195,29621.07
1150,Zenstat163,44,1519.08
673,Healdol292,129,12533.24
977,Vitafer673,186,41768.84
1092,Biozide74,165,27269.95
553,Healfer23,26,1388.19
17,Lifefer681,195,21690.04
355,Curedol414,30,5873.19
981,Ashalax510,84,6528.14
713,Arozym983,50,3591.55
846,Swasthdol791,95,8011.57
271,Wellfer602,200,6594.42
88,Healvirin466,78,5048.33
624,Wellzide173,98,17262.07
458,Wellvex571,146,2701.78
729,Wellcillin805,28,939.52
946,Medivir39,86,17258.93
1083,Ashavex126,181,21313.35
1193,Arofer835,87,12959.64
5,Lifetril982,143,32125.35
162,Ashazide95,147,21882.9
535,Swasthstat517,181,14058.33
532,Wellcillin805,179,13131.43
174,Biozide74,19,1056.65
760,Ashazide859,13,2290.49
376,Apexmox656,49,7773.55
278,Curecillin780,9,1492.47
937,Carelax6,75,3433.16
221,Curelax858,5,369.47
1187,Swasthfer298,107,12547.64
812,Sanicin62,139,21236.45
643,Apexcin715,182,24778.93
575,Arotril924,98,17823.53
314,Apexmox30,168,4991.06
998,Wellzym636,113,18591.11
540,Wellzide657,49,9648.65
653,Healtril753,15,628.33
751,Vitatril457,13,610.63
575,Carezide629,109,8765.12
690,Ashazide859,187,38662.51
327,Lifestat970,51,2595.98
314,Ashamox457,160,23214.06
34,Ashafer961,35,2729.27
221,Biovex473,56,2469.61
45,Healvirin261,57,2767.28
904,Arovirin33,18,2520.61
877,Swasthdol791,117,10632.76
897,Carevir496,110,4244.7
712,Vitafer960,193,30970.49
117,Swasthmox590,45,2858.11
115,Apexvir49,21,3776.08
473,Curestat227,189,25760.88
999,Wellvirin889,44,2320.43
270,Apexcillin857,12,405.1
140,Wellcin885,149,27803.13
34,Medivex682,24,2193.16
335,Lifefer681,170,27110.55
765,Lifevir237,15,1631.53
848,Medivex8,67,9659.35
209,Sanimox135,122,17834.14
658,Aroprofen694,67,6454.07
375,Zenvirin433,68,1337.12
1110,Ashastat332,59,7771.74
316,Neofer496,174,16293.08
1036,Vitastat769,17,747.25
83,Wellvir824,150,23856.03
808,Wellfer420,195,24198.53
1039,Ashazym762,186,33148.81
995,Neomox211,64,8559.5
157,Vitatril457,48,1285.82
97,Swasthvirin29,31,4089.47
86,Saniprofen728,61,10378.78
1133,Medivirin149,107,19630.64
103,Neofer353,172,37770.82
152,Vitazide589,117,23383.93
993,Medivex682,75,12115.73
462,Zenvirin646,154,5548.94
516,Healfer23,178,14879.98
225,Vitavex800,127,3555.13
1009,Biodol396,100,14838.78
1142,Zenstat494,117,4723.59
593,Healvir559,39,1478.12
772,Sanifer54,174,14103.21
784,Medicillin460,50,10247.7
4,Neocin966,178,19200.38
594,Curelax858,76,5957.12
38,Medicin6,79,8790.86
1042,Curelax68,154,18498.82
555,Curemox588,119,1577.25
767,Swasthprofen900,158,24953.78
716,Meditril764,19,2789.5
389,Sanivirin991,175,16273.03
373,Curecin691,102,10203.38
328,Carevir717,154,23786.85
549,Healvir559,48,4832.96
654,Neovirin490,44,1791.28
315,Neozym303,5,521.6
716,Apexcin129,139,4115.33
275,Carevir375,8,1151.41
323,Medifer168,39,4470.41
661,Neovex123,197,15820.58
651,Ashacin705,81,13842.79
824,Curelax92,60,5786.26
316,Apexvex981,166,16700.44
608,Carevirin378,171,25309.27
884,Mediprofen216,97,2605.27
1054,Vitafer340,7,990.35
199,Zenvir446,50,2279.19
1103,Lifefer599,195,30580.88
1176,Swasthlax920,137,22770.01
322,Mediprofen276,17,2604.3
311,Zenvex833,25,4532.18
157,Arozym292,96,15406.21
231,Apexprofen138,183,13984.68
892,Ashazide614,140,13119.32
823,Vitastat769,77,12891.27
1194,Curefer853,29,3146.26
1101,Healzide566,15,1507.74
274,Carelax745,173,2005.33
364,Meditril562,146,31956.45
1020,Welltril1,114,15625.61
643,Healzide566,134,10843.52
795,Healvir641,164,16758.86
818,Vitavex800,192,14896.44
892,Medivex659,186,6357.87
370,Heallax1,29,4072.16
894,Vitacillin351,38,1602.44
36,Neovex882,79,10186.7
335,Heallax258,157,8796.84
231,Arodol136,73,12867.99
1164,Healfer248,198,39899.7
185,Healvirin466,121,21758.0
833,Vitacillin756,151,22660.38
569,Biovir544,148,19416.4
330,Swasthvir374,132,17576.79
1126,Swasthstat691,6,145.31
865,Vitaprofen889,105,1623.93
345,Sanizide444,181,1698.0
403,Ashadol298,192,7811.78
1115,Lifevir89,102,4341.85
659,Heallax722,162,3484.2
554,Neovir499,63,13146.7
1127,Vitazide1,182,1898.5
332,Swasthfer298,107,19739.84
1157,Vitazym489,197,22816.16
816,Swasthvir250,137,18534.25
937,Healvirin421,194,17533.92
466,Zenzide397,46,9385.57
424,Meditril764,129,16480.02
418,Zencin10,55,9263.78
171,Biodol396,130,8972.84
1111,Lifecillin621,193,32930.98
815,Medivex75,117,3604.42
625,Neovex123,199,7269.0
389,Vitalax767,40,6192.84
412,Swasthzide788,58,8019.78
1108,Caremox55,131,18865.86
383,Sanizide849,119,19973.54
130,Carezym649,136,15221.25
41,Sanizide849,104,20752.34
790,Neovex882,25,3429.9
759,Healfer23,149,6781.6
1103,Apexvex997,134,4272.65
546,Medivirin288,64,10871.27
957,Ashaprofen408,156,15075.66
944,Sanitril186,129,18423.87
859,Wellzide371,149,28029.25
1109,Meditril562,178,13056.86
365,Wellmox798,189,31305.95
309,Neolax953,180,15325.62
818,Swasthvirin568,137,10823.08
725,Carevir940,148,23352.88
918,Curevir803,53,3821.52
1159,Vitacillin351,42,3056.43
559,Bioprofen499,172,17390.52
911,Neodol741,189,11843.01
47,Apexcillin857,114,7243.06
844,Apexvex981,109,15965.36
129,Zenvirin82,196,19830.36
993,Lifevirin369,6,747.44
937,Vitavirin494,79,11634.68
1146,Zenvirin646,91,14744.46
583,Swasthcillin239,104,7697.44
397,Arodol427,156,29234.08
231,Swasthvex584,106,10227.61
939,Carezym249,133,25253.66
817,Healmox733,188,25880.63
219,Ashadol298,98,6919.51
58,Zenzide397,68,3997.42
342,Zenstat163,170,25546.07
21,Saniprofen292,84,15191.31
65,Healvir559,42,4277.84
81,Curecillin274,102,9354.19
126,Sanicillin206,5,808.65
1095,Lifemox165,65,4729.51
454,Sanistat774,1,122.85
1138,Arovex870,49,9856.28
676,Healmox192,124,9646.1
1129,Biodol510,61,8724.74
537,Lifeprofen876,191,40521.71
852,Biofer458,61,917.21
916,Medilax236,95,15969.99
436,Swasthdol436,12,1863.4
826,Sanilax793,27,3839.86
729,Neomox429,166,9471.58
733,Healdol242,100,7005.15
1158,Neostat539,50,9957.15
603,Ashacin657,111,9682.46
983,Sanitril186,185,37175.1
1088,Vitatril45,121,5740.81
72,Ashavex771,8,283.24
876,Medidol872,96,16083.36
473,Neostat539,70,12804.3
517,Zenvirin82,34,4992.05
806,Biostat738,124,7723.74
865,Ashazide244,144,26658.71
767,Curelax68,43,2632.86
291,Healdol242,200,6769.94
705,Sanistat981,157,22523.84
281,Swasthdol290,81,17137.67
378,Aromox189,47,1430.46
484,Neolax438,56,11462.43
604,Zencin10,113,17751.46
630,Neodol741,123,22082.0
591,Swasthcin514,176,28354.2
457,Mediprofen806,154,13629.76
475,Mediprofen228,137,6522.58
168,Carelax745,36,2602.18
447,Neomox103,27,1289.65
116,Biomox375,1,153.56
379,Vitaprofen889,24,4126.29
968,Mediprofen799,61,12349.9
949,Meditril764,127,5726.15
1098,Wellvex823,165,18264.66
710,Neovex829,143,11191.98
1135,Curevex23,84,3837.52
626,Arozide106,44,6159.22
641,Wellvirin889,26,2703.95
672,Ashafer324,126,9322.18
137,Healmox733,15,1014.16
97,Curezym441,93,5920.85
918,Ashazide614,117,8332.2
750,Swasthlax665,164,9431.6
610,Apexcillin857,113,22269.28
606,Sanistat391,29,5629.27
244,Neozide816,92,12293.83
1170,Medivirin288,118,5576.91
417,Ashazide805,10,767.51
1095,Vitafer533,8,391.68
446,Biodol396,108,3165.78
412,Vitafer960,62,10927.27
374,Welllax136,110,21783.45
1037,Vitalax767,137,28049.62
1141,Apexlax758,18,1319.77
1113,Apexprofen369,122,5686.97
1137,Swasthcin899,112,5564.6
642,Neovex829,47,1729.27
837,Medivirin288,84,13603.67
671,Healzide566,187,11339.2
1049,Ashazym434,13,407.18
220,Bioprofen95,92,8709.63
600,Apexmox896,72,13230.44
982,Sanizym356,114,20318.61
815,Arodol411,151,33793.08
460,Swasthdol436,54,8363.18
1179,Ashamox987,66,12851.15
881,Zenvirin433,68,13266.21
1178,Welllax405,150,26590.31
230,Swasthdol775,13,1540.38
983,Ashafer324,59,7482.56
480,Curelax92,176,24168.92
175,Lifetril52,139,18782.52
595,Carelax262,74,3096.82
568,Curecillin780,189,40298.1
610,Zenvirin433,159,28414.72
938,Mediprofen101,150,11476.62
760,Curevex754,199,35583.91
1170,Vitastat769,90,12940.93
1062,Sanizide153,190,6372.38
367,Lifezym819,37,980.13
948,Apexfer997,188,23198.9
152,Healvir166,36,2556.34
926,Neovex307,21,2419.19
1190,Sanilax10,136,10816.96
674,Vitalax472,26,4738.36
423,Sanimox547,109,13212.76
1072,Vitamox197,101,18494.18
374,Medivex258,186,8681.25
1082,Vitatril45,129,9958.64
1099,Arovex70,30,5066.14
1007,Sanizide849,138,4109.38
690,Sanifer54,148,2062.63
1174,Biovex77,162,31806.65
912,Curezym407,120,14517.39
303,Cureprofen611,144,29445.28
1199,Curezide690,54,3191.64
184,Ashamox127,161,26807.04
1034,Swasthcillin797,138,23729.65
952,Healdol155,192,2708.73
653,Curecillin780,50,1733.36
249,Carelax908,32,4340.31
164,Neovex307,3,198.72
258,Neovir499,147,28748.67
646,Vitazym137,90,3321.66
87,Sanimox719,147,3304.97
1096,Carevirin703,26,5003.24
88,Carevir940,73,6139.9
614,Arotril170,55,7713.04
143,Ashamox127,88,18756.22
1088,Ashafer324,128,7080.54
287,Medivirin312,113,3125.51
1044,Wellcin885,185,24541.73
429,Ashaprofen729,91,5530.16
15,Vitazym137,161,11781.82
882,Healzym92,24,2269.23
923,Vitacillin581,171,10637.25
791,Caredol360,97,5630.98
381,Wellcin885,92,8119.62
208,Healvirin673,98,6497.14
88,Neovex123,169,6307.67
492,Medizide455,121,12846.11
325,Wellvex11,140,20639.79
775,Apexprofen837,105,1342.72
605,Neotril117,46,5082.41
523,Lifecillin235,66,1690.88
845,Curecillin536,20,310.04
946,Sanicin900,83,10419.63
1097,Ashazym434,163,30781.34
544,Neofer496,11,2554.45
77,Vitazide172,49,7151.52
278,Swasthvirin29,126,22313.22
293,Heallax258,125,11516.97
1043,Biolax63,27,1584.65
555,Vitastat363,117,4224.35
471,Vitazym788,152,10284.2
45,Apexvir49,148,14876.33
857,Carevex431,127,12164.63
8,Healvirin103,146,6603.03
570,Biostat374,158,19049.89
656,Vitacillin927,194,34877.43
486,Healzym92,197,16049.42
930,Zenstat432,35,5598.45
545,Vitavex800,51,852.45
1133,Zenvex833,144,32272.77
786,Curezym614,70,12445.08
72,Zenvir890,52,3401.46
1032,Zentril751,195,19600.73
1011,Neodol14,53,6251.61
736,Curelax858,132,6693.4
829,Curecin691,73,11678.11
515,Swasthfer298,25,1222.57
26,Curedol414,160,34721.35
715,Healcin565,50,5859.27
859,Apexfer997,6,255.57
273,Healcin565,90,5152.23
81,Arocin635,68,1796.23
477,Sanizide413,22,3100.22
730,Vitatril457,116,10229.68
573,Sanistat774,17,259.77
1014,Apexlax435,177,24074.41
205,Zenvirin547,145,7237.23
492,Ashamox628,142,17232.43
989,Zenvirin86,183,21616.56
296,Welltril1,37,6003.96
954,Zenzym858,8,1090.16
973,Neolax812,39,7057.1
1177,Carestat529,105,4893.43
161,Medizide455,127,24566.79
380,Ashamox426,75,1091.47
439,Arotril170,45,3761.44
106,Sanilax793,10,472.47
884,Swasthdol791,26,3526.78
973,Aroprofen945,4,156.51
348,Sanizym226,15,2659.14
72,Healcillin680,9,1254.8
485,Healcillin539,101,18591.55
278,Biolax63,18,2046.12
1114,Healcillin680,150,2392.59
975,Wellvirin488,155,9884.36
1014,Vitafer673,63,2687.21
1154,Wellzide657,4,62.05
946,Ashacin515,23,1199.52
925,Apexcin50,44,1659.98
1108,Zenstat432,98,12943.21
968,Zencin10,20,2820.25
381,Vitaprofen257,31,524.18
648,Vitastat363,182,32081.71
230,Carelax502,127,3750.69
141,Medidol536,122,21306.6
628,Healdol155,63,6575.39
297,Neolax812,58,8842.59
270,Neostat267,48,3496.32
814,Curecin691,4,142.67
553,Curezym614,194,5899.4
35,Ashavirin777,150,10373.15
914,Ashavex496,122,21971.51
47,Apexvex981,54,7654.81
724,Bioprofen572,81,2662.59
964,Neofer958,105,2728.25
615,Vitatril457,185,25532.7
275,Biolax321,70,15280.3
736,Swasthdol775,150,15769.56
76,Wellvirin889,34,1097.44
227,Ashastat866,82,16659.58
187,Carezym368,44,7619.14
829,Neocillin820,194,31192.88
1098,Biovex629,106,6616.01
1053,Zencillin529,173,15019.97
777,Healprofen82,16,3066.05
552,Apexmox913,80,7015.47
473,Carelax388,113,20015.11
182,Carestat529,145,4064.53
598,Swasthvir159,159,25507.3
896,Zenvirin86,77,1437.75
1084,Apexcin306,197,42235.81
805,Wellmox798,156,32706.39
405,Sanizide153,84,16204.66
551,Apexvex958,131,12611.18
81,Arozym292,130,5025.28
1081,Welllax136,106,7696.42
304,Ashazym434,183,30017.26
341,Ashazide517,52,8239.2
304,Healdol292,4,312.63
427,Lifecillin235,195,9200.91
38,Biovir827,141,14924.96
598,Healvirin673,191,28416.83
491,Sanizym226,152,4265.94
1058,Ashamox987,134,18017.71
185,Arotril94,32,1893.41
6,Biolax228,6,833.79
190,Neovex649,99,13097.19
312,Sanicillin468,61,2326.72
936,Swasthfer605,190,35178.67
1183,Curevex754,187,20300.03
92,Vitafer340,100,1331.21
690,Curemox951,77,10051.06
169,Curecin659,141,15363.08
796,Ashacin657,63,1012.43
1055,Zenzide317,71,9689.78
244,Arovirin33,25,3585.92
913,Arotril170,22,4339.69
175,Neotril745,82,2444.29
757,Curelax68,178,11075.2
1175,Ashafer618,80,2789.91
533,Swasthdol436,171,2119.84
664,Aromox189,196,11126.12
62,Healcillin124,115,9674.96
513,Meditril562,73,9781.37
829,Curemox588,111,11620.69
196,Vitazide172,15,1684.82
33,Apextril105,36,5511.79
188,Apexstat23,177,22136.3
456,Vitacillin927,132,14737.63
592,Zentril751,1,44.78
289,Neofer634,9,1047.93
144,Vitazym137,128,7634.1
279,Curelax92,120,7494.57
395,Apexmox30,106,8694.35
456,Swasthlax405,89,16047.78
604,Carezym368,23,860.53
1147,Sanitril633,36,4131.72
1125,Arovir972,30,4978.44
362,Zenzym858,162,31736.42
37,Heallax1,74,11790.91
235,Healvir641,9,209.64
449,Carelax6,15,924.19
111,Neodol785,22,733.55
294,Zencin10,118,2894.82
360,Wellvir735,52,9604.79
875,Arovir972,18,1293.69
542,Vitamox973,137,18060.17
880,Bioprofen561,112,16551.2
530,Medizide455,80,6034.65
626,Wellstat987,168,6935.43
901,Apexvex997,108,24667.18
615,Ashastat332,99,14985.71
181,Healdol271,86,4772.25
420,Neostat539,188,14906.91
532,Vitastat241,61,5541.52
171,Arovex870,126,26701.78
335,Healdol292,82,14186.34
259,Apexlax99,118,15433.04
928,Ashavex771,1,123.25
794,Healfer248,90,19107.12
313,Bioprofen599,34,1959.81
906,Ashafer572,105,18641.94
553,Neovex649,160,10943.08
165,Healtril753,170,6294.44
426,Vitavir7,93,1224.34
223,Vitafer960,131,9476.72
618,Arozym414,38,1278.73
557,Ashavirin397,54,3667.04
859,Carezym649,190,30988.09
227,Ashadol971,39,1175.61
887,Zenvirin82,65,9134.37
336,Biodol107,92,6142.39
36,Medimox662,103,13706.6
580,Ashastat445,165,30853.26
208,Apexfer761,172,26125.85
401,Sanistat981,140,16993.68
950,Sanivirin963,64,738.13
479,Biofer988,79,4602.85
589,Sanitril974,129,23876.77
367,Vitacillin351,186,4377.46
860,Healdol292,138,2031.12
532,Sanizide153,199,3094.41
207,Sanimox135,12,506.75
760,Curezym441,80,4252.57
169,Neozide754,186,9793.75
243,Sanizide849,182,15596.68
1082,Medizide455,109,1393.09
1018,Curemox951,37,1204.46
1035,Ashacin515,99,1820.86
335,Vitavirin494,16,3072.13
915,Lifelax407,141,25643.65
102,Ashacin705,21,557.22
28,Medizide455,54,4246.5
240,Sanilax793,62,2080.78
203,Arocin562,151,28340.2
1137,Medivex259,107,2245.92
795,Medivirin288,40,7304.89
105,Neolax438,185,18296.03
584,Neostat267,163,17001.79
747,Zencillin529,3,358.49
897,Ashavex496,88,4888.71
245,Lifetril182,6,568.73
1083,Swasthcin514,174,31416.92
8,Sanizym356,121,4550.13
116,Wellvir735,184,9116.79
851,Aromox297,28,2718.02
1049,Carestat994,29,4771.27
317,Swasthvex584,34,6743.71
787,Apexlax99,65,7465.06
1097,Ashacin515,51,5999.45
83,Ashaprofen638,115,21722.1
218,Neozym255,2,87.94
31,Sanimox547,173,27137.67
721,Sanilax10,120,22022.28
31,Neovir499,44,6478.0
601,Aroprofen11,50,7603.66
810,Vitazide698,48,2248.53
801,Vitazide172,150,3096.18
784,Apexvirin454,142,11329.87
816,Sanistat882,171,17334.87
907,Zencin10,175,22489.19
243,Biovir459,63,9019.78
747,Ashafer961,179,31696.93
291,Curecin691,23,1834.09
833,Apexvex914,77,13028.81
10,Biovir459,123,22115.79
746,Lifezide398,12,2791.39
1071,Neofer657,197,13192.3
578,Swasthlax170,55,8750.59
1103,Neofer71,57,6736.8
600,Swasthvirin259,129,2636.54
618,Swasthvir415,28,4546.91
153,Medivex659,4,271.65
302,Curelax68,26,1915.92
976,Apexfer332,185,16757.23
1127,Curelax68,100,14571.1
502,Medivirin288,60,9696.4
676,Sanizym226,60,3831.61
7,Zenzym858,84,1040.83
566,Lifezym819,128,13012.51
319,Swasthstat517,126,15267.67
870,Carezide136,32,2207.11
691,Apexmox913,83,14761.34
228,Ashamox628,36,3779.03
920,Medicillin460,127,8571.53
480,Curelax858,152,13111.1
1038,Aromox297,26,1903.29
771,Neofer657,164,3371.87
946,Apexzide221,42,2265.61
315,Sanitril450,76,12491.1
758,Neostat267,198,14172.58
960,Lifetril809,37,577.24
209,Ashamox127,7,626.97
1025,Healcillin124,119,4020.31
540,Sanicin900,194,27530.48
471,Ashamox987,124,15517.99
201,Curetril724,125,10508.17
1086,Welllax405,5,918.7
